Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1245020,-,-,-,40.77,-73.98,-5,19,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,2,0,0,0,17,0.087549999,1.1,96.47,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,2,30,0,0,17,0.087549999,1,100,17,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,3,0,0,0,17,0.087549999,1,100,17,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,3,30,0,0,17,0.087549999,1,100,17,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,4,0,0,0,17,0.087549999,1,100,17,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,4,30,0,0,17,0.087549999,1.1,100,17,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,5,0,0,0,17,0.087549999,1.2,96.6,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,5,30,28,156,17,0.087549999,1.2,90.78,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,6,0,55,344,16,0.087549999,1.2,80.07,20,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,6,30,75,473,16,0.087549999,1.2,75.31,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,7,0,90,571,14,0.087549999,1.3,63.2,22,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,7,30,102,640,14,0.087549999,1.2,59.49,23,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,8,0,113,688,14,0.087549999,1.2,55.07,24,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,8,30,121,729,14,0.087549999,1.1,55.07,24,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,9,0,134,748,14,0.087549999,1.1,51.66,25,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,9,30,234,584,14,0.087549999,1,51.66,25,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,10,0,229,625,14,0.087549999,1,48.31,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,10,30,325,473,14,0.087549999,0.9,48.3,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,11,0,342,486,14,0.087549999,0.8,47.8,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,11,30,430,286,14,0.087549999,0.7,47.79,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,12,0,362,480,14,0.087549999,0.7,45.17,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,12,30,367,439,14,0.087549999,0.6,45.17,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,13,0,396,359,14,0.087549999,0.6,45.18,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,13,30,337,445,14,0.087549999,0.6,45.17,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,14,0,350,373,14,0.087549999,0.6,42.49,28,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,14,30,254,538,14,0.087549999,0.6,45.02,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,15,0,292,346,14,0.087549999,0.7,45,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,15,30,250,361,14,0.087549999,0.7,44.99,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,16,0,237,183,14,0.087549999,0.8,45.24,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,16,30,192,185,14,0.087549999,0.8,47.98,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,17,0,144,209,14,0.087549999,0.8,49.9,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,17,30,102,40,14,0.087549999,0.9,52.95,25,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,18,0,57,0,15,0.087549999,1,60.04,24,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,18,30,21,0,15,0.087549999,1.1,63.78,23,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,19,0,0,0,15,0.087549999,1.3,68.19,22,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,19,30,0,0,15,0.087549999,1.2,72.5,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,20,0,0,0,16,0.087549999,1.1,74.64,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,20,30,0,0,16,0.087549999,0.9,79.38,20,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,21,0,0,0,16,0.087549999,0.8,81.6,20,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,21,30,0,0,16,0.087549999,0.8,81.6,20,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,22,0,0,0,16,0.087549999,0.8,82.56,20,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,22,30,0,0,16,0.087549999,0.8,87.84,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,23,0,0,0,16,0.087549999,0.8,87.63,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,8,23,30,0,0,16,0.087549999,0.8,87.62,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,0,0,0,0,16,0.087549999,0.8,87.09,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,0,30,0,0,16,0.087549999,0.8,87.08,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,1,0,0,0,16,0.087549999,0.8,86.55,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,1,30,0,0,16,0.087549999,0.9,86.54,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,2,0,0,0,16,0.087549999,1,86.5,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,2,30,0,0,16,0.087549999,1,92.07,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,3,0,0,0,16,0.087549999,1,91.99,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,3,30,0,0,16,0.087549999,0.9,97.97,17,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,4,0,0,0,16,0.087549999,0.9,98.52,17,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,4,30,0,0,16,0.087549999,1,98.54,17,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,5,0,0,0,16,0.087549999,1.1,93.44,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,5,30,26,182,16,0.087549999,1.2,87.79,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,6,0,50,374,16,0.087549999,1.3,79.75,20,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,6,30,67,505,16,0.087549999,1.4,75,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,7,0,80,599,15,0.087549999,1.5,63.04,23,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,7,30,91,668,15,0.087549999,1.5,63.03,23,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,8,0,100,718,15,0.087549999,1.5,58.74,24,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,8,30,107,758,15,0.087549999,1.4,55.33,25,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,9,0,112,789,15,0.087549999,1.4,51.36,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,9,30,116,813,15,0.087549999,1.4,51.35,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,10,0,115,840,14,0.087549999,1.4,47.37,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,10,30,118,853,14,0.087549999,1.3,47.36,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,11,0,122,858,14,0.087549999,1.3,46.27,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,11,30,123,864,14,0.087549999,1.2,46.26,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,12,0,259,13,14,0.087549999,1.2,42.69,28,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,12,30,416,330,14,0.087549999,1.1,42.69,28,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,13,0,127,852,13,0.087549999,1,41.88,28,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,13,30,125,843,13,0.087549999,0.9,41.88,28,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,14,0,126,823,13,0.087549999,0.9,41.19,28,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,14,30,123,806,13,0.087549999,0.9,41.19,28,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,15,0,121,776,13,0.087549999,0.9,40.73,28,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,15,30,115,745,13,0.087549999,0.9,43.18,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,16,0,115,686,13,0.087549999,0.9,43.7,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,16,30,106,634,13,0.087549999,0.9,46.35,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,17,0,96,555,14,0.087549999,1,48.39,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,17,30,80,461,14,0.087549999,1.1,51.35,25,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,18,0,58,333,15,0.087549999,1.3,58.59,24,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,18,30,30,159,15,0.087549999,1.5,62.24,23,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,19,0,0,0,16,0.087549999,1.7,69.19,22,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,19,30,0,0,16,0.087549999,1.6,73.56,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,20,0,0,0,16,0.087549999,1.5,77.72,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,20,30,0,0,16,0.087549999,1.2,82.65,20,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,21,0,0,0,17,0.087549999,1,86.36,20,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,21,30,0,0,17,0.087549999,0.9,91.87,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,22,0,0,0,18,0.087549999,0.8,94.05,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,22,30,0,0,18,0.087549999,0.7,94.05,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,23,0,0,0,18,0.087549999,0.7,94.42,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,9,23,30,0,0,18,0.087549999,0.6,94.41,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,0,0,0,0,18,0.087549999,0.6,94.45,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,0,30,0,0,18,0.087549999,0.6,94.45,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,1,0,0,0,18,0.087549999,0.6,94.17,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,1,30,0,0,18,0.087549999,0.6,94.16,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,2,0,0,0,17,0.087549999,0.6,93.91,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,2,30,0,0,17,0.087549999,0.6,99.96,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,3,0,0,0,17,0.087549999,0.7,99.76,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,3,30,0,0,17,0.087549999,0.7,99.76,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,4,0,0,0,17,0.087549999,0.7,99.56,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,4,30,0,0,17,0.087549999,0.6,99.57,18,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,5,0,0,0,18,0.087549999,0.6,94.22,19,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,5,30,27,133,18,0.087549999,0.7,88.57,20,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,6,0,56,317,17,0.087549999,0.8,82.37,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,6,30,77,450,17,0.087549999,0.9,82.37,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,7,0,92,553,17,0.087549999,1,73.49,22,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,7,30,172,290,17,0.087549999,1,69.16,23,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,8,0,114,683,16,0.087549999,1.1,62.17,24,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,8,30,122,724,16,0.087549999,1.2,62.15,24,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,9,0,128,758,15,0.087549999,1.3,57.18,25,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,9,30,133,782,15,0.087549999,1.4,57.17,25,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,10,0,120,832,15,0.087549999,1.6,53.43,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,10,30,123,844,15,0.087549999,1.7,53.42,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,11,0,127,848,15,0.087549999,1.8,50.22,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,11,30,129,853,15,0.087549999,1.9,50.22,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,12,0,130,852,15,0.087549999,2,50.2,27,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,12,30,130,850,15,0.087549999,2,53.22,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,13,0,154,804,15,0.087549999,2,53.41,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,13,30,151,794,15,0.087549999,2,53.4,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,14,0,257,543,15,0.087549999,2,53.63,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,14,30,264,500,15,0.087549999,2,53.61,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,15,0,293,52,15,0.087549999,2,53.9,26,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,15,30,243,35,15,0.087549999,1.9,57.17,25,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,16,0,208,32,16,0.087549999,1.9,57.53,25,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,16,30,190,147,16,0.087549999,1.9,61.06,24,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,17,0,139,47,16,0.087549999,1.9,61.87,24,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,17,30,51,0,16,0.087549999,1.8,65.7,23,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,18,0,29,0,16,0.087549999,1.7,67.96,23,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,18,30,10,0,16,0.087549999,1.6,72.21,22,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,19,0,0,0,17,0.087549999,1.5,75.56,22,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,19,30,0,0,17,0.087549999,1.4,80.31,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,20,0,0,0,18,0.087549999,1.4,83.57,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,20,30,0,0,18,0.087549999,1.4,83.55,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,21,0,0,0,18,0.087549999,1.5,86.48,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,21,30,0,0,18,0.087549999,1.4,86.47,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,22,0,0,0,19,0.087549999,1.4,88.71,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,22,30,0,0,19,0.087549999,1.4,88.7,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,23,0,0,0,19,0.087549999,1.4,90.56,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,10,23,30,0,0,19,0.087549999,1.4,90.52,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,0,0,0,0,19,0.087549999,1.5,92.32,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,0,30,0,0,19,0.087549999,1.5,92.29,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,1,0,0,0,20,0.087549999,1.6,94.17,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,1,30,0,0,20,0.087549999,1.6,94.15,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,2,0,0,0,20,0.087549999,1.6,96.11,21,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,2,30,0,0,20,0.087549999,1.6,96.07,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,3,0,0,0,20,0.087549999,1.7,97.95,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,3,30,0,0,20,0.087549999,1.8,97.91,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,4,0,0,0,20,0.087549999,2,99.34,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,4,30,0,0,20,0.087549999,2.2,99.31,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,5,0,0,0,20,0.087549999,2.4,99.39,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,5,30,18,0,20,0.087549999,2.5,99.36,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,6,0,56,12,20,0.087549999,2.7,98.92,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,6,30,65,0,20,0.087549999,2.8,98.89,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,7,0,57,0,21,0.087549999,3,100,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,7,30,76,0,21,0.087549999,3.1,100,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,8,0,30,0,22,0.087549999,3.2,100,22,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,8,30,168,1,22,0.087549999,3.2,100,22,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,9,0,166,2,22,0.087549999,3.3,96.71,23,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,9,30,212,8,22,0.087549999,3.1,96.69,23,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,10,0,281,19,22,0.087549999,3,97.2,23,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,10,30,156,3,22,0.087549999,2.8,97.19,23,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,11,0,129,0,22,0.087549999,2.7,91.9,24,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,11,30,400,53,22,0.087549999,2.6,91.9,24,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,12,0,353,28,22,0.087549999,2.5,92.04,24,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,12,30,185,7,22,0.087549999,2.4,92.03,24,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,13,0,316,21,22,0.087549999,2.3,86.28,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,13,30,349,36,22,0.087549999,2,86.26,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,14,0,371,79,22,0.087549999,1.9,85.75,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,14,30,357,161,22,0.087549999,1.7,85.74,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,15,0,198,600,22,0.087549999,1.6,85.46,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,15,30,221,19,22,0.087549999,1.5,85.45,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,16,0,105,0,22,0.087549999,1.4,84.49,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,16,30,121,0,22,0.087549999,1.2,84.49,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,17,0,91,0,22,0.087549999,1.1,84.33,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,17,30,98,193,22,0.087549999,1,89.53,24,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,18,0,65,109,22,0.087549999,0.9,89.75,24,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,18,30,26,25,22,0.087549999,0.8,95.32,23,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,19,0,0,0,21,0.087549999,0.7,98.23,22,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,19,30,0,0,21,0.087549999,0.6,98.25,22,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,20,0,0,0,21,0.087549999,0.6,96.88,22,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,20,30,0,0,21,0.087549999,0.6,96.89,22,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,21,0,0,0,21,0.087549999,0.7,95.37,22,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,21,30,0,0,21,0.087549999,0.8,100,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,22,0,0,0,20,0.087549999,0.9,99.58,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,22,30,0,0,20,0.087549999,1.1,99.58,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,23,0,0,0,20,0.087549999,1.3,97.07,21,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,11,23,30,0,0,20,0.087549999,1.4,100,20,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,12,0,0,0,0,19,0.087549999,1.5,99.43,20,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,12,0,30,0,0,19,0.087549999,1.4,99.43,20,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,12,1,0,0,0,19,0.087549999,1.3,95.76,20,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,12,1,30,0,0,19,0.087549999,1.1,100,19,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,12,2,0,0,0,18,0.087549999,1,98.23,19,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,12,2,30,0,0,18,0.087549999,1,98.23,19,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
